name,country
marienfelde,germany
mariendorf,germany
marburganderlahn,germany
marbachamneckar,germany
mannheim,germany
mainz,germany
maintal,germany
mahlsdorf,germany
magdeburg,germany
lünen,germany
lüneburg,germany
ludwigshafenamrhein,germany
ludwigsfelde,germany
ludwigsburg,germany
lüdinghausen,germany
lüdenscheid,germany
luckenwalde,germany
lübeck,germany
lübbenau,germany
lübbecke,germany
loxstedt,germany
losheim,germany
lörrach,germany
lohrammain,germany
lohne,germany
löhne,germany
lohmar,germany
löbau,germany
lippstadt,germany
lingen,germany
lindlar,germany
lindau,germany
limburganderlahn,germany
limbach-oberfrohna,germany
lilienthal,germany
lichterfelde,germany
lichtenrade,germany
lichtenfels,germany
lichtenberg,germany
leverkusen,germany
leutkirchimallgäu,germany
leopoldshöhe,germany
leonberg,germany
lennestadt,germany
lengerich,germany
lemgo,germany
leipzig,germany
leinfelden-echterdingen,germany
leimen,germany
leichlingen,germany
lehrte,germany
leer,germany
lebach,germany
laupheim,germany
laufanderpegnitz,germany
lauchhammer,germany
lankwitz,germany
langenhorn,germany
langenhagen,germany
langenfeld,germany
langen,germany
langen,germany
landshut,germany
landsbergamlech,germany
landauinderpfalz,germany
lampertheim,germany
lahr,germany
lahnstein,germany
lage,germany
laatzen,germany
badlaasphe,germany
kürten,germany
künzelsau,germany
künzell,germany
kulmbach,germany
kronberg,germany
kronach,germany
kreuztal,germany
kreuzberg,germany
kreuzau,germany
krefeld,germany
köthen,germany
korschenbroich,germany
kornwestheim,germany
korntal,germany
korbach,germany
köpenick,germany
berlinköpenick,germany
konz,germany
konstanz,germany
königswusterhausen,germany
königswinter,germany
königsteinimtaunus,germany
königslutteramelm,germany
königsbrunn,germany
köln,germany
kolbermoor,germany
koblenz,germany
kleve,germany
kleinmachnow,germany
kitzingen,germany
kirchlengern,germany
kirchheimunterteck,germany
kirchhain,germany
kierspe,germany
kiel,germany
kevelaer,germany
kerpen,germany
kempten(allgäu),germany
kempen,germany
kelkheim(taunus),germany
kelheim,germany
kehl,germany
kaulsdorf,germany
kaufbeuren,germany
kassel,germany
karow,germany
karlstadt,germany
karlsruhe,germany
karlshorst,germany
karlsfeld,germany
karben,germany
kamp-lintfort,germany
kamenz,germany
kamen,germany
kaltenkirchen,germany
kaiserslautern,germany
kaarst,germany
jülich,germany
jüchen,germany
johannisthal,germany
jena,germany
itzehoe,germany
isernhagenfarsterbauerschaft,germany
iserlohn,germany
ingolstadt,germany
ilmenau,germany
illingen,germany
illertissen,germany
idstein,germany
idar-oberstein,germany
ibbenbüren,germany
husum,germany
hürth,germany
hünfeld,germany
hummelsbüttel,germany
humboldtkolonie,germany
hude,germany
hückeswagen,germany
hückelhoven,germany
hoyerswerda,germany
höxter,germany
hövelhof,germany
hörstel,germany
horbamneckar,germany
homburg,germany
holzwickede,germany
holzminden,germany
holzkirchen,germany
hohenstein-ernstthal,germany
hohenneuendorf,germany
hofheimamtaunus,germany
hofgeismar,germany
hof,germany
hockenheim,germany
hochheimammain,germany
hochfeld,germany
hille,germany
hildesheim,germany
hilden,germany
hilchenbach,germany
hiddenhausen,germany
heusweiler,germany
heusenstamm,germany
hettstedt,germany
hessischoldendorf,germany
herzogenrath,germany
herzogenaurach,germany
herten,germany
herrenberg,germany
herne,germany
hermsdorf,germany
herford,germany
herdecke,germany
herborn,germany
heppenheimanderbergstrasse,germany
hennigsdorf,germany
hennef,germany
hemmingen,germany
hemer,germany
helmstedt,germany
hellersdorf,germany
heinsberg,germany
heilbadheiligenstadt,germany
heiligensee,germany
heiligenhaus,germany
heilbronn,germany
heidenheimanderbrenz,germany
heidenau,germany
heidelberg,germany
heide,germany
hechingen,germany
hattingen,germany
hattersheim,germany
haßloch,germany
harsewinkel,germany
haren,germany
harburg,germany
hannover,germany
hanauammain,germany
hamminkeln,germany
hamm,germany
hameln,germany
wandsbek,germany
marienthal,germany
hamburg-mitte,germany
eimsbüttel,germany
altona,germany
hamburg,germany
halver,germany
haltern,germany
halstenbek,germany
halle,germany
halle(saale),germany
haldenslebeni,germany
halberstadt,germany
hakenfelde,germany
haiger,germany
hagen,germany
haar,germany
haan,germany
gütersloh,germany
güstrow,germany
gunzenhausen,germany
günzburg,germany
gummersbach,germany
guben,germany
groß-umstadt,germany
großostheim,germany
groß-gerau,germany
großenhain,germany
gronau,germany
gröbenzell,germany
grimma,germany
griesheim,germany
grevenbroich,germany
greven,germany
greiz,germany
greifswald,germany
grefrath,germany
göttingen,germany
gotha,germany
goslar,germany
görlitz,germany
göppingen,germany
goch,germany
glinde,germany
glauchau,germany
gladbeck,germany
ginsheim-gustavsburg,germany
gilching,germany
gifhorn,germany
gießen,germany
giengenanderbrenz,germany
gevelsberg,germany
gesundbrunnen,germany
geseke,germany
gescher,germany
gersthofen,germany
germersheim,germany
germering,germany
gerlingen,germany
geretsried,germany
gera,germany
georgsmarienhütte,germany
gelsenkirchen,germany
gelnhausen,germany
geldern,germany
geislingenandersteige,germany
geilenkirchen,germany
geesthacht,germany
gauting,germany
garmisch-partenkirchen,germany
garchingbeimünchen,germany
garbsen,germany
ganderkesee,germany
gaggenau,germany
fürth,germany
fürstenwalde,germany
fürstenfeldbruck,germany
fulda,germany
fröndenberg,germany
frohnau,germany
friesoythe,germany
friedrichshain,germany
friedrichshagen,germany
friedrichshafen,germany
friedrichsfelde,germany
friedrichsdorf,germany
friedenau,germany
friedberg,germany
friedberg,germany
freudenstadt,germany
freudenberg,germany
freital,germany
freising,germany
freilassing,germany
freiburg,germany
freibergamneckar,germany
freiberg,germany
frechen,germany
frankfurtammain,germany
frankfurt(oder),germany
frankenthal,germany
frankenberg,germany
frankenberg,germany
forst,germany
forchheim,germany
flörsheim,germany
flensburg,germany
finsterwalde,germany
finnentrop,germany
stuttgartfeuerbach,germany
fellbach,germany
falkensee,germany
eutin,germany
euskirchen,germany
ettlingen,germany
esslingen,germany
essen,germany
espelkamp,germany
eschweiler,germany
eschwege,germany
eschborn,germany
erwitte,germany
erlangen,germany
erkrath,germany
erkelenz,germany
erfurt,germany
erftstadt,germany
erding,germany
eppingen,germany
eppelborn,germany
ennigerloh,germany
ennepetal,germany
enger,germany
engelskirchen,germany
emsdetten,germany
emmerich,germany
emmendingen,germany
emden,germany
eltville,germany
elsdorf,germany
elmshorn,germany
ellwangen,germany
eitorf,germany
eislingen,germany
eisenhüttenstadt,germany
eisenach,germany
einbeck,germany
eilenburg,germany
ehingen,germany
eggenstein-leopoldshafen,germany
edewecht,germany
eckernförde,germany
eberswalde,germany
ebersbachanderfils,germany
eberbach,germany
düsseldorf,germany
düren,germany
dülmen,germany
duisburg,germany
duderstadt,germany
dresden,germany
drensteinfurt,germany
dreieich,germany
dortmund,germany
dorsten,germany
dormagen,germany
donauwörth,germany
donaueschingen,germany
döbeln,germany
ditzingen,germany
dinslaken,germany
dingolfing,germany
dillingenanderdonau,germany
dillingen,germany
dillenburg,germany
dietzenbach,germany
diepholz,germany
dieburg,germany
deutz,germany
detmold,germany
dessau,germany
delmenhorst,germany
delitzsch,germany
delbrück,germany
deggendorf,germany
datteln,germany
darmstadt,germany
damme,germany
dahlem,germany
dachau,germany
cuxhaven,germany
crimmitschau,germany
crailsheim,germany
cottbus,germany
coswig,germany
coesfeld,germany
coburg,germany
cloppenburg,germany
clausthal-zellerfeld,germany
chemnitz,germany
charlottenburg,germany
cham,germany
celle,germany
castrop-rauxel,germany
calw,germany
buxtehude,germany
butzbach,germany
bürstadt,germany
burscheid,germany
burghausen,germany
burgdorf,germany
burgbeimagdeburg,germany
büren,germany
bünde,germany
bühl,germany
büdingen,germany
buckow,germany
bückeburg,germany
buchholzindernordheide,germany
französischbuchholz,germany
buchen,germany
brühl,germany
brüggen,germany
bruckmühl,germany
bruchsal,germany
bruchköbel,germany
britz,germany
brilon,germany
bretten,germany
bremervörde,germany
bremerhaven,germany
bremen,germany
braunschweig,germany
brandenburganderhavel,germany
bramsche,germany
brakel,germany
brake(unterweser),germany
brackenheim,germany
bottrop,germany
bornheim,germany
borna,germany
borken,germany
boppard,germany
bonn,germany
bönen,germany
bogenhausen,germany
bochum,germany
bocholt,germany
böblingen,germany
bobingen,germany
blomberg,germany
blieskastel,germany
blankenburg,germany
bitterfeld-wolfen,germany
bingenamrhein,germany
bietigheim-bissingen,germany
biesdorf,germany
bielefeld,germany
biberachanderriß,germany
bexbach,germany
beverungen,germany
bernburg,germany
bernaubeiberlin,germany
berlin,germany
bergneustadt,germany
bergkamen,germany
bergischgladbach,germany
bergheim,germany
bensheim,germany
bendorf,germany
bedburg,germany
beckum,germany
beckingen,germany
bayreuth,germany
bautzen,germany
baunatal,germany
baumschulenweg,germany
bassum,germany
bamberg,germany
balingen,germany
baiersbronn,germany
baesweiler,germany
badzwischenahn,germany
badwildungen,germany
badwaldsee,germany
badvilbel,germany
badtölz,germany
badsodenamtaunus,germany
badsegeberg,germany
badschwartau,germany
badsalzungen,germany
badsalzuflen,germany
badsäckingen,germany
badreichenhall,germany
badrappenau,germany
badpyrmont,germany
badoldesloe,germany
badoeynhausen,germany
badneustadtandersaale,germany
badneuenahr-ahrweiler,germany
badnauheim,germany
badmünstereifel,germany
badmünderamdeister,germany
badmergentheim,germany
badlippspringe,germany
badlangensalza,germany
badkreuznach,germany
badkissingen,germany
badhonnef,germany
badhomburgvorderhöhe,germany
badhersfeld,germany
badharzburg,germany
badessen,germany
baden-baden,germany
baddürkheim,germany
baddriburg,germany
badberleburg,germany
badbentheim,germany
badaibling,germany
backnang,germany
babenhausen,germany
aurich,germany
augsburg,germany
auerbach,germany
aue,germany
attendorn,germany
aschersleben,germany
ascheberg,germany
aschaffenburg,germany
badarolsen,germany
arnstadt,germany
arnsberg,germany
apolda,germany
ansbach,germany
annaberg-buchholz,germany
angermünde,germany
andernach,germany
amberg,germany
alzey,germany
alzenauinunterfranken,germany
altglienicke,germany
altenburg,germany
altena,germany
altdorf,germany
alsfeld,germany
alsdorf,germany
alfter,germany
alfeld,germany
albstadt,germany
aichach,germany
ahrensburg,germany
ahlen,germany
ahaus,germany
adlershof,germany
achim,germany
achern,germany
aalen,germany
vellmar,germany
henstedt-ulzburg,germany
aachen,germany
mörfelden-walldorf,germany
riedstadt,germany
lauda-königshofen,germany
filderstadt,germany
ostfildern,germany
rodgau,germany
gropiusstadt,germany
seeheim-jugenheim,germany
charlottenburg-nord,germany
mitte,germany
spremberg,germany
rheinstetten,germany
altstadtsud,germany
altstadtnord,germany
neuehrenfeld,germany
bilderstoeckchen,germany
stuttgart-ost,germany
bochum-hordel,germany
st.pauli,germany
eidelstedt,germany
halleneustadt,germany
bergedorf,germany
spandau,germany
berlinschöneberg,germany
berlintreptow,germany
niederrad,germany
haselbachtal,germany
barmbek-nord,germany
farmsen-berne,germany
falkenhagenerfeld,germany
neu-hohenschönhausen,germany
alt-hohenschönhausen,germany
fennpfuhl,germany
hamburg-nord,germany
burgunter-falkenstein,germany
neustadt/nord,germany
neustadt/süd,germany
kalk,germany
mülheim,germany
gartenstadt,germany
tadjoura,djibouti
obock,djibouti
djibouti,djibouti
ḏânan,djibouti
'alisabieh,djibouti
viborg,denmark
vejle,denmark
vanløse,denmark
taastrup,denmark
svendborg,denmark
stenløse,denmark
sønderborg,denmark
slagelse,denmark
skive,denmark
silkeborg,denmark
roskilde,denmark
rødovre,denmark
ringsted,denmark
randers,denmark
odense,denmark
nykøbingfalster,denmark
nyborg,denmark
næstved,denmark
nørresundby,denmark
lillerød,denmark
korsør,denmark
køge,denmark
copenhagen,denmark
kolding,denmark
kalundborg,denmark
ishøj,denmark
hvidovre,denmark
horsens,denmark
hørsholm,denmark
holstebro,denmark
holbæk,denmark
hjørring,denmark
hillerød,denmark
herning,denmark
helsingør,denmark
haderslev,denmark
greve,denmark
glostrup,denmark
frederikshavn,denmark
frederiksberg,denmark
fredericia,denmark
farum,denmark
esbjerg,denmark
charlottenlund,denmark
birkerød,denmark
ballerup,denmark
århus,denmark
aalborg,denmark
albertslund,denmark
aabenraa,denmark
roseau,dominica
villafrancisca,dominicanrepublic
villaconsuelo,dominicanrepublic
villabisonó,dominicanrepublic
villaaltagracia,dominicanrepublic
tamboril,dominicanrepublic
santodomingo,dominicanrepublic
santiagodeloscaballeros,dominicanrepublic
santacruzdeelseibo,dominicanrepublic
santacruzdebarahona,dominicanrepublic
sanpedrodemacorís,dominicanrepublic
sanjuandelamaguana,dominicanrepublic
sanjosédeocoa,dominicanrepublic
sanfranciscodemacorís,dominicanrepublic
sanfernandodemontecristi,dominicanrepublic
puertoplata,dominicanrepublic
salvaleóndehigüey,dominicanrepublic
salcedo,dominicanrepublic
sabaneta,dominicanrepublic
sabanagrandedeboyá,dominicanrepublic
ríogrande,dominicanrepublic
quisqueya,dominicanrepublic
puntacana,dominicanrepublic
neiba,dominicanrepublic
nagua,dominicanrepublic
monteplata,dominicanrepublic
moca,dominicanrepublic
mao,dominicanrepublic
lasmatasdefarfán,dominicanrepublic
laromana,dominicanrepublic
jarabacoa,dominicanrepublic
hatomayordelrey,dominicanrepublic
esperanza,dominicanrepublic
dajabón,dominicanrepublic
cotuí,dominicanrepublic
constanza,dominicanrepublic
concepcióndelavega,dominicanrepublic
ciudadnueva,dominicanrepublic
bonao,dominicanrepublic
bocachica,dominicanrepublic
sancristóbal,dominicanrepublic
bellavista,dominicanrepublic
bayaguana,dominicanrepublic
baní,dominicanrepublic
bajosdehaina,dominicanrepublic
azua,dominicanrepublic
santodomingooeste,dominicanrepublic
boumerdas,algeria
zeribeteloued,algeria
zeralda,algeria
zemoura,algeria
touggourt,algeria
tolga,algeria
tlemcen,algeria
tizirached,algeria
tiziouzou,algeria
tizi-n-tleta,algeria
tizigheniff,algeria
tissemsilt,algeria
tirmitine,algeria
tipasa,algeria
tindouf,algeria
timizart,algeria
timimoun,algeria
elhed,algeria
tiaret,algeria
thenietelhad,algeria
thenia,algeria
telerghma,algeria
tébessa,algeria
tebesbest,algeria
tazoult-lambese,algeria
tamanrasset,algeria
tamalous,algeria
tadmaït,algeria
sourelghozlane,algeria
souma,algeria
lardjem,algeria
soukahras,algeria
sougueur,algeria
skikda,algeria
sig,algeria
sidiokba,algeria
sidimoussa,algeria
sidimérouane,algeria
sidikhaled,algeria
sidiechchahmi,algeria
sidibelabbès,algeria
sidiamrane,algeria
sidiakkacha,algeria
sidiaïssa,algeria
sidiabdelli,algeria
sfizef,algeria
sétif,algeria
sedrata,algeria
seddouk,algeria
sebdou,algeria
saoula,algeria
salahbey,algeria
saïda,algeria
rouissat,algeria
rouiba,algeria
rouached,algeria
robbah,algeria
remchi,algeria
relizane,algeria
reguiba,algeria
reghaïa,algeria
reggane,algeria
râseloued,algeria
râselaïoun,algeria
oumelbouaghi,algeria
ouledmimoun,algeria
ouedsly,algeria
ouedrhiou,algeria
ouedfodda,algeria
ouedelalleug,algeria
ouedelabtal,algeria
ouargla,algeria
oran,algeria
nedroma,algeria
naciria,algeria
m’sila,algeria
mouzaïa,algeria
mostaganem,algeria
mila,algeria
metlilichaamba,algeria
messaad,algeria
meskiana,algeria
merselkebir,algeria
merouana,algeria
melouza,algeria
mekla,algeria
mehdia,algeria
megarine,algeria
meftah,algeria
médéa,algeria
mazouna,algeria
mascara,algeria
mansourah,algeria
mansoûra,algeria
makouda,algeria
l’arbaanaïtirathen,algeria
larbaâ,algeria
lakhdaria,algeria
laghouat,algeria
ksarelboukhari,algeria
ksarchellala,algeria
kolea,algeria
khenchela,algeria
khemismiliana,algeria
khemiselkhechna,algeria
kerkera,algeria
jijel,algeria
djidiouia,algeria
isser,algeria
i-n-salah,algeria
ighram,algeria
hennaya,algeria
héliopolis,algeria
hassimessaoud,algeria
hammamet,algeria
hammambouhadjar,algeria
hammabouziane,algeria
hadjout,algeria
guelma,algeria
ghardaïa,algeria
frenda,algeria
freha,algeria
feraoun,algeria
essenia,algeria
eltarf,algeria
eloued,algeria
elmalah,algeria
elkseur,algeria
elkhroub,algeria
elkala,algeria
elidrissia,algeria
elhadjira,algeria
elhadjar,algeria
eleulma,algeria
elbayadh,algeria
elattaf,algeria
chlef,algeria
elaouinet,algeria
elamria,algeria
elaffroun,algeria
elachir,algeria
elabiodhsidicheikh,algeria
elabadia,algeria
echchettia,algeria
drean,algeria
draaelmizan,algeria
draabenkhedda,algeria
douera,algeria
djelfa,algeria
djamaa,algeria
didouchemourad,algeria
dellys,algeria
debila,algeria
darelbeïda,algeria
darchioukh,algeria
constantine,algeria
chorfa,algeria
chiffa,algeria
chetouane,algeria
cheria,algeria
cheraga,algeria
chemini,algeria
chelghoumelaïd,algeria
chebli,algeria
charef,algeria
chabetelameur,algeria
brezina,algeria
boutlelis,algeria
boumahraahmed,algeria
boukadir,algeria
